"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"R1_MN008","691","201902120300","0","0","3"
"R1_MN008","691","201902120400","0","0","3"
"R1_MN008","691","201902120500","0","0","3"
"R1_MN008","691","201902120600","0","0","3"
"R1_MN008","691","201902120700","0","0","3"
"R1_MN008","691","201902120800","0","0","3"
"R1_MN008","691","201902120900","0","0","3"
"R1_MN008","691","201902121000","0","0","3"
"R1_MN008","691","201902121100","0","0","3"
"R1_MN008","691","201902121200","0","0","3"
"R1_MN008","691","201902121300","0","0","3"
"R1_MN008","691","201902121400","0","0","3"
"R1_MN008","691","201902121500","0","0","3"
"R1_MN008","691","201902121600","0","0","3"
"R1_MN008","691","201902121700","0","0","3"
"R1_MN008","691","201902121800","0","0","3"
"R1_MN008","691","201902121900","0","0","3"
"R1_MN008","691","201902122000","0","0","3"
"R1_MN008","691","201902122100","0","0","3"
"R1_MN008","691","201902122200","0","0","3"
"R1_MN008","691","201902122300","0","0","3"
"R1_MN008","691","201902130000","0","0","3"
"R1_MN008","691","201902130100","0","0","3"
"R1_MN008","691","201902130200","0","0","3"
"R1_MN008","691","201902130300","0","0","3"
"R1_MN008","691","201902130400","0","0","3"
"R1_MN008","691","201902130500","0","0","3"
"R1_MN008","691","201902130600","0","0","3"
"R1_MN008","691","201902130700","0","0","3"
"R1_MN008","691","201902130800","0","0","3"
"R1_MN008","691","201902130900","0","0","3"
"R1_MN008","691","201902131000","0","0","3"
"R1_MN008","691","201902131100","0","0","3"
"R1_MN008","691","201902131200","0","0","3"
"R1_MN008","691","201902131300","0","0","3"
"R1_MN008","691","201902131400","0","0","3"
"R1_MN008","691","201902131500","0","0","3"
"R1_MN008","691","201902131600","0","0","3"
"R1_MN008","691","201902131700","0","0","3"
"R1_MN008","691","201902131800","0","0","3"
"R1_MN008","691","201902131900","0","0","3"
"R1_MN008","691","201902132000","0","0","3"
"R1_MN008","691","201902132100","0","0","3"
"R1_MN008","691","201902132200","0","0","3"
"R1_MN008","691","201902132300","0","0","3"
"R1_MN008","691","201902140000","0","0","3"
"R1_MN008","691","201902140100","0","0","3"
"R1_MN008","691","201902140200","0","0","3"
"R1_MN008","691","201902140300","0","0","3"
"R1_MN008","691","201902140400","0","0","3"
"R1_MN008","691","201902140500","0","0","3"
"R1_MN008","691","201902140600","0","0","3"
"R1_MN008","691","201902140700","0","0","3"
"R1_MN008","691","201902140800","0","0","3"
"R1_MN008","691","201902140900","0","0","3"
"R1_MN008","691","201902141000","0","0","3"
"R1_MN008","691","201902141100","0","0","3"
"R1_MN008","691","201902141200","0","0","3"
"R1_MN008","691","201902141300","0","0","3"
"R1_MN008","691","201902141400","0","0","3"
"R1_MN008","691","201902141500","0","0","3"
"R1_MN008","691","201902141600","0","0","3"
"R1_MN008","691","201902141700","0","0","3"
"R1_MN008","691","201902141800","0","0","3"
"R1_MN008","691","201902141900","0","0","3"
"R1_MN008","691","201902142000","0","0","3"
"R1_MN008","691","201902142100","0","0","3"
"R1_MN008","691","201902142200","0","0","3"
"R1_MN008","691","201902142300","0","0","3"
